id,title,text,url,verdict
averitec_1623,"Fact Check: Annual income for the typical household is up by an inflation-adjusted $5,000 si...","Claim: Annual income for the typical household is up by an inflation-adjusted $5,000 since Donald Trump took office.

Verdict: Not Enough Evidence

Justification: Q&A 1 only states that household income was 1.400 not the 5.000 as claimed, However it does not mention if this figure is inflation adjusted, as is the figure used in the claim so more evidence of how the figure mounts up using inflation is needed.

Evidence:

Q: How much has the typical annual households income increased since Donald Trump took office?
A: $1,400 (after adjusting for inflation) or 2.3%. 

Q: was the metrics for calculting census changed since Trump got to office
A: there was a change of census survey in 2014. 

",https://web.archive.org/web/20210320014308/https://www.factcheck.org/2019/11/trumps-shaky-5000-boast/,not_enough_evidence
averitec_1624,"Fact Check: You need a toll receipt during any medical emergency, flat tyre, or in need of f...","Claim: You need a toll receipt during any medical emergency, flat tyre, or in need of fuel, where you can call the phone number given on the other side of the toll receipt for assistance.

Verdict: Refuted

Justification: The question clearly asks if a toll receipt is needed to receive emergency assistance on National Highways and the answer is clear that you do not, plus there is a free helpine 24/7 on National Highways.

Evidence:

Q: Do you need a toll receipt to receive emergency assistance on National Highways?
A: No. You get 24/7 Unique Toll Free Helpline “1033”  for road users on National Highways.

Q: Do toll receipts in India come with benefits?
A: No answer could be found.. 

",https://web.archive.org/web/20210302010035/https://factly.in/toll-receipts-are-not-mandatory-to-avail-the-emergency-services-on-the-national-highways/,refuted
averitec_1625,"Fact Check: ""For people making between $50,000 and $75,000 a year, their taxes are going up ...","Claim: ""For people making between $50,000 and $75,000 a year, their taxes are going up about $5,000 because the fact is, they will pay more in new taxes""

Verdict: Not Enough Evidence

Justification: Although there seems to be proposed price hike for high earners it is not clear if this would affect those making between $50,000 and $75,000 a year. The evidence does not provide information on the $5,000 tax figure.

Evidence:

Q: How is Medicare for All proposed to be financed
A: It is going to be tax financed. 

Q: What will the increase of taxes be for middle class families in the Medicare for All Bill
A: No answer could be found.. 

Q: What finance methods have been proposed by Sen Bernie Sanders
A: Sanders’ office outlined potential methods to finance the system. Those include income-based premiums paid by employees and employers, hiking the marginal tax rate to up to 70 percent on people making $10 million or more, raising the estate tax and putting a “fee on large financial institutions.”. 

",https://web.archive.org/web/20201123223332/https://www.politifact.com/factchecks/2019/oct/16/joe-biden/bidens-claim-medicare-all-tax-hikes-rests-flaky-an/,not_enough_evidence
averitec_1626,"Fact Check: Flu shots contain Hydrocortisone which may cause bone weakness adrenal fatigue, ...","Claim: Flu shots contain Hydrocortisone which may cause bone weakness adrenal fatigue, weight gain and diabetes.

Verdict: Conflicting Evidence/Cherrypicking

Justification: The amount of Hydrocortisone in the flu shots are in minute quantities and not enough to cause the problems stated in the claim 

Evidence:

Q: Do flu shots contain hydrocortisone?
A: Yes. Two flu vaccines may contain traces/residue of hydrocortisone during the manufacturing process.

Q: What is hydrocortisone commonly used for?
A: Hydrocortisone creams are used on the skin to treat swelling, itching and irritation. They can help with skin problems such as:

eczema
psoriasis
contact dermatitis
prickly heat rash
insect bites and stings
nappy rash. 

Q: Does hydrocortisone cause bone weakness, adrenal problems, weight gain and diabetes?
A: Yes. Long-term use of hydrocortisone tablets may cause diabetes problems, weight gain, adrenal issues, bone weakness, and other negative effects.

",https://web.archive.org/web/20201128232401/https://fullfact.org/health/flu-shot-ingredients/,conflicting_evidence/cherrypicking
averitec_1627,Fact Check: Flu shots contain Formaldehyde which is a known human carcinogen and has been kn...,"Claim: Flu shots contain Formaldehyde which is a known human carcinogen and has been known to cause infertility and hormone imbalance.

Verdict: Conflicting Evidence/Cherrypicking

Justification: The claim is cherry picking as formaldehyde is in vaccines but at a very small dose which would not harm anyone.

Evidence:

Q: Do flu shots contain Formaldehyde?
A: Formaldehyde may be present to inactivate bacterial products for toxoid vaccines. This also kills viruses and bacteria that may contaminate the vaccine during production and storage.. 

Q: What is formaldehyde used for?
A: Formaldehyde is a chemical also used in the production of killed vaccines. It's used very early in the manufacturing process to kill or inactivate the toxins from bacteria or viruses.. 

Q: How much formaldehyde is usually found in vaccines?
A: As part of the manufacturing process, some residual formaldehyde can remain behind in vaccines at levels less than or equal to 0.02%.. 

",https://web.archive.org/web/20201128232401/https://fullfact.org/health/flu-shot-ingredients/,conflicting_evidence/cherrypicking
averitec_1628,Fact Check: Eric Trump claims that the Trumps' no longer profit from foreign deals,"Claim: Eric Trump claims that the Trumps' no longer profit from foreign deals

Verdict: Refuted

Justification: From the QA it seems that the claim is refuted

Evidence:

Q: Did Eric Trump say  that the Trumps' no longer profit from foreign deals?
A: No. Donald Trump Jr. said this,

",https://web.archive.org/web/20210212065418/https://www.washingtonpost.com/politics/2019/11/01/trump-brothers-claims-that-they-no-longer-profit-foreign-deals/,refuted
averitec_1629,Fact Check: Flu shots contain Thimerosal which may have neurological effect and cause develo...,"Claim: Flu shots contain Thimerosal which may have neurological effect and cause development deficits and has been known to cause seizures.

Verdict: Not Enough Evidence

Justification: there is only one question answer pair and it is unrelated to the question, there is not enough evidence here to confirm or deny the claim. 

Evidence:

Q: can the polysorbate in vaccine affect fetility
A: there’s no good evidence to show that the amount of polysorbate 80 found in vaccines can affect fertility. 

",https://web.archive.org/web/20201128232401/https://fullfact.org/health/flu-shot-ingredients/,not_enough_evidence
averitec_1630,"Fact Check: Flu shots contain polysorbate 80, which has been linked to ovarian damage and in...","Claim: Flu shots contain polysorbate 80, which has been linked to ovarian damage and infertility. It could induce liver failure.

Verdict: Not Enough Evidence

Justification: It looks as though some flu vaccines do contain polysorbate 80, although there have been concerns about polysorbate 80 and its relationship with infertility. It doesn't look as though there has been much research or reporting done on the links. Except for one report, which saw a total of six cases? There is also no information on whether polysorbate 80 can induce liver failure. Therefore, this leaves an aspect of the claim neither supported nor refuted.

Evidence:

Q: Do any UK flu vaccines contain polysorbate 80?
A: Yes. Fluad

Q: Why is there an adjuvant in vaccines?
A: It helps promote a better immune response. Adjuvants also reduce the amount of virus needed for production of a vaccine, which can allow for greater supplies of vaccine to be manufactured.. 

Q: Are there concerns about polysorbate 80's affect on fertility?
A: they raise concerns about Polysorbate 80 and its relationship with infertility. They state that up to the age of 12, children receive a combined 0.8 mg of Polysorbate 80 administered through the Australian childhood vaccination schedule. This figure should not be considered a cause for concern, as 0.8 mg of Polysorbate 80 (the cumulative dose over 12 years) is >90 000 times lower than the acute exposure dose (based on rat intravenous LD50 of 1790 mg/kg5) for a 41 kg 12-year-old girl or >6700 times lower for a 3 kg infant. The animal study,6 cited by Little and Ward, examining Polysorbate 80 toxicity on neonatal rats (over 4 days) gave doses equivalent to 550–5500 times higher than the entire exposure a human child gets by the age of 12.. 

",https://web.archive.org/web/20201128232401/https://fullfact.org/health/flu-shot-ingredients/,not_enough_evidence
averitec_1631,Fact Check: Americans prefer giving people under 65 an option to join Medicare as opposed to...,"Claim: Americans prefer giving people under 65 an option to join Medicare as opposed to requiring them to give up their current coverage.

Verdict: Supported

Justification: A high preference of 73% Americans are for people under 65 an option to join Medicare as opposed to requiring them to give up their current coverage. 

Evidence:

Q: Are there any recent polls on American health policy?
A: Yes. But most of the recent polls have a wide variation in how questions are worded.

Q: What percentage of Americans prefer giving people under 65 an option to join Medicare as opposed to requiring them to give up their current coverage?
A: 73%. 

",https://web.archive.org/web/20201112031834/https://www.politifact.com/factchecks/2019/oct/16/pete-buttigieg/refereeing-pete-buttigieg-elizabeth-warren-medicar/,supported
averitec_1632,Fact Check: A twitter account @Polytikle changed their account name to Abhikit Banerjee in a...,"Claim: A twitter account @Polytikle changed their account name to Abhikit Banerjee in an attempt to parody the real Abhikit Banerjee, Nobel Prize Winner.

Verdict: Supported

Justification: According to twitter rule, it is possible for a user to change the user name and display name of a twitter account. 

Evidence:

Q: Did a Twitter account under the account name @Polytikle change its name to Abhikit Banerjee in an attempt to parody the real Abhikit Banerjee, Nobel Prize Winner?
A: Yes. The Twitter account with the user handle (@Polytikle) changed it's account display name to Abhijt Banerjee and started impersonating the economist from it's previous display name 'Not That Swaraj'.

The handle name (@Polytikle) remained the same which helps confirm both are the same account. The account had over 6500 followers at the time of writing this story. Additionally, the account changed its profile picture to Abhijit Banerjee's image used in The Noble Prize's tweet and replaced the word 'Parody' in it's profile to 'Economist'.

Q: is it possible to change twitter user name
A: Yes. according to twitter rule, it is possible for a user to change the user name and display name of a twitter account

",https://web.archive.org/web/20210127195658/https://www.boomlive.in/fake-account-impersonating-nobel-laureate-in-economics-abhijit-banerjee-crops-up/,supported
averitec_1633,Fact Check: Union Jack flags in London have replaced EU flags outside parliament ahead of th...,"Claim: Union Jack flags in London have replaced EU flags outside parliament ahead of the opening of parliament by the Queen.

Verdict: Refuted

Justification: were never flown in first place.

Evidence:

Q: Were EU flags flown outside Parliament in 2019?
A: The EU flag is not flown in Westminster or Whitehall. 

",https://web.archive.org/web/20210720002538/https://fullfact.org/online/Union-Jack-Eu-Flag-Parliament/,refuted
averitec_1634,Fact Check: $53 million a week is coming across the Mexico/US border in drugs,"Claim: $53 million a week is coming across the Mexico/US border in drugs

Verdict: Refuted

Justification: The answers and sources show that the amount is a lot less that 53 million a week so the claim is refuted.

Evidence:

Q: What is the worth of drugs that come into the US from the Mexico/US border in 2019
A: $1,148,024. 

Q: From the amount seized in FY2019 how much crossed the border in a week
A: $22,077. 

",https://web.archive.org/web/20210412162831/https://www.politifact.com/factchecks/2019/nov/18/david-mckinley/what-value-drugs-come-us-border/,refuted
averitec_1635,"Fact Check: Tamil Nadu (1776), Andhra Pradesh (1437) and Kerala (1205) had the highest farm-...","Claim: Tamil Nadu (1776), Andhra Pradesh (1437) and Kerala (1205) had the highest farm-labourer suicides for the 2014-16 period.

Verdict: Not Enough Evidence

Justification: Q1 source does not link to the answer provided, therefore I am unable to verify whether this is true or not. However, for Q2 it does look as though data for 2016 is yet to be released. 

Evidence:

Q: Which states actually have the highest suicide rates in the 2014-16 period?
A: Maharashtra and Madhya Pradesh. 

Q: Was this claim made from authentic data
A: No. At that time data for 2016 hasn't been released

",https://web.archive.org/web/20200824114308/https://factly.in/maharashtra-and-madhya-pradesh-have-the-highest-farm-labourer-suicides-for-the-2014-16-period/,not_enough_evidence
averitec_1636,Fact Check: There has been a reduction in Right to Information (RTI) applications filed in t...,"Claim: There has been a reduction in Right to Information (RTI) applications filed in the last few years leading upto 2019.

Verdict: Supported

Justification: The answer supports the claim in a positive way explaining why there was a reduction.

Evidence:

Q: Have Right to Information applications declined in the years leading upto 2019?
A: Dr. Jitendra Singh said that under Prime Minister Shri Narendra Modi, the government had further strengthened the cause of transparency and accountability by creating an online portal for RTI, which did not exist previously. He said that the proactive increase in transparency in the last five years has led to a reduction in the need for RTI.. 

",https://web.archive.org/web/20200711183348/https://factly.in/fact-check-has-there-been-a-reduction-in-the-number-of-rti-applications-filed-in-the-last-few-years/,supported
averitec_1637,Fact Check: Rapper Kurtis Blow is In Critical Condition After Emergency Heart Surgery,"Claim: Rapper Kurtis Blow is In Critical Condition After Emergency Heart Surgery

Verdict: Refuted

Justification: Seems that the rapper is in good condition, therefore the claim is refuted 

Evidence:

Q: How is rapper Kurtis Blow after his heart surgery
A: He acknowledged that he was recovering nicely and had started physical therapy. 

",https://web.archive.org/web/20200807123123/https://leadstories.com/hoax-alert/2019/10/fake-news-prayers-up-rapper-kurtis-blow-is-in-critical-condition-after-emergency-heart-surgery.html,refuted
averitec_1638,Fact Check: AOC Said Children Should Be Raised By The State.,"Claim: AOC Said Children Should Be Raised By The State.

Verdict: Refuted

Justification: The news website that made the claim has been confirmed to be satirical. Hence, the claim is refuted.

Evidence:

Q: What website did the claim appear on?
A: Taters Gonna Tate. 

Q: Is Taters Gonna Tate a satire news site?
A: Tatersgonnatate.com is a subsidiary of the “America’s Last Line of Defense” network of parody, satire, and tomfoolery, or as Snopes called it before they lost their war on satire: Junk News.. 

Q: What does the about page on Taters gonna hate say about the site?
A: Everything on this website is fiction. It is not a lie and it is not fake news because it is not real. If you believe that it is real, you should have your head examined. Any similarities between this site’s pure fantasy and actual people, places, and events are purely coincidental and all images should be considered altered and satirical. See above if you’re still having an issue with that satire thing.. 

",https://web.archive.org/web/20200617194925/https://leadstories.com/hoax-alert/2020/05/fact-check-aoc-children-raised-by-the-state.html,refuted
averitec_1639,"Fact Check: Every week, at least 12 doctors leave Nigeria to seek employment in the UK.","Claim: Every week, at least 12 doctors leave Nigeria to seek employment in the UK.

Verdict: Supported

Justification: Answer matches question exactly.

Evidence:

Q: How many New Nigerian doctors seek employment in the UK each week?
A: At least 12 Nigerian doctors employed in the UK every week. 

",https://web.archive.org/web/20210127230319/https://africacheck.org/fact-checks/reports/fact-checked-al-jazeeras-claims-about-nigerias-mental-health-problem,supported
averitec_1640,Fact Check: One in four Nigerians are suffering from some sort of mental illness.,"Claim: One in four Nigerians are suffering from some sort of mental illness.

Verdict: Not Enough Evidence

Justification: There is not a big enough recent study to tell. 

Evidence:

Q: How many Nigerians are suffering from some sort of mental illness?
A: With a population of 181 million, it is estimated that as much as 30 percent of the population suffers from a mental illness. This means that more than 54 million people are dealing with mental illness with little to no help.. 

Q: Has there been a sample conducted on Nigerians who had mental illness in their lifetime?
A: Yes. It found one in eight Nigerians in a sample of 6,667 people (over the age of 18) had mental illness in their lifetime in 2004.

Q: Has there been a recent survey on Nigerians who had mental illness in their lifetime?
A: No answer could be found.. 

",https://web.archive.org/web/20210127230319/https://africacheck.org/fact-checks/reports/fact-checked-al-jazeeras-claims-about-nigerias-mental-health-problem,not_enough_evidence
averitec_1641,"Fact Check: Nigeria has an estimated physician-patient ratio of one doctor to every 4,000 to...","Claim: Nigeria has an estimated physician-patient ratio of one doctor to every 4,000 to 5,000 patients.

Verdict: Not Enough Evidence

Justification: There's no data on the number of physicians in Nigeria and therefore the ratio can't be proven.

Evidence:

Q: How many doctors are in Nigeria
A: No answer could be found.. 

Q: What is the present population of Nigeria
A: 206.14 Million. 

",https://web.archive.org/web/20210127230319/https://africacheck.org/fact-checks/reports/fact-checked-al-jazeeras-claims-about-nigerias-mental-health-problem,not_enough_evidence
averitec_1642,Fact Check: There are only eight neuropsychiatric hospitals in Nigeria.,"Claim: There are only eight neuropsychiatric hospitals in Nigeria.

Verdict: Refuted

Justification: The evidence shows that there are more than eight neuropsychiatric hospitals in Nigeria


Evidence:

Q: How many federal neuropsychiatric hospitals are there in Nigeria?
A: There are eight federal neuropsychiatric hospitals in Nigeria.. 

Q: Are there any other neuropsychiatric hospitals  in Nigeria?
A: Yes. There are many state-run facilities and hospitals which offer psychiatric services.

",https://web.archive.org/web/20210127230319/https://africacheck.org/fact-checks/reports/fact-checked-al-jazeeras-claims-about-nigerias-mental-health-problem,refuted
averitec_1643,Fact Check: One in four Nigerians are suffering from some sort of mental illness.,"Claim: One in four Nigerians are suffering from some sort of mental illness.

Verdict: Not Enough Evidence

Justification: The actual claim of 1 in 4 is not addressed in the source so I would need to see proof of that actual number rather than a percentage to support the claim.

Evidence:

Q: Is there an exact ratio on the number of Nigerians that are suffering from some sort of mental illness?
A: A lot of people are suffering from mental health issues. We have challenges of poor identification, late recognition and therefore, limited funding. The result of it is that a lot of people who have mental issues suffer on their own, people don’t understand they are not feeling well. 

Q: What is the percentage of Nigerians that are suffering from some sort of mental illness ?
A: With a population of 181 million, it is estimated that as much as 30 percent of the population suffers from a mental illness. This means that more than 54 million people are dealing with mental illness with little to no help. In comparison, the Center for Disease Control estimates that 54 million is the same number of people who are diagnosed with arthritis in the United States.. 

",https://web.archive.org/web/20210127230319/https://africacheck.org/fact-checks/reports/fact-checked-al-jazeeras-claims-about-nigerias-mental-health-problem,not_enough_evidence
averitec_1644,Fact Check: 134ft Anaconda snake found in the Amazon has killed 257 human beings and 2325 an...,"Claim: 134ft Anaconda snake found in the Amazon has killed 257 human beings and 2325 animals.

Verdict: Refuted

Justification: There is no evidence that such a snake ever existed

Evidence:

Q: Did a snake 134ft snake kill 257 Humans and 2325 animals?
A: No answer could be found.. 

Q: what is the longest Anaconda snake ever recorded?
A: 30ft. 

",https://web.archive.org/web/20210410210036/https://www.indiatoday.in/fact-check/story/fact-check-truth-behind-viral-post-largest-snake-killed-amazon-1608080-2019-10-10,refuted
averitec_1645,Fact Check: One in four Nigerians are suffering from some sort of mental illness.,"Claim: One in four Nigerians are suffering from some sort of mental illness.

Verdict: Not Enough Evidence

Justification: The source evidence in the Q&A does not offer any up to date evidence to verify the claim. The survey referenced is dated 2004, 15 years before the claim date.

Evidence:

Q: When was the last mental health survey carried out in Nigeria?
A: 2004
Titled Prevalence, Severity, and Unmet Need for Treatment of Mental Disorders in the World Health Organization World Mental Health Surveys,. 

Q: In this study how many Nigerians were found to have mental illness?
A: 1 in 8. 

Q: Have any later studies been carried about in Nigeria regarding mental health?
A: No answer could be found.. 

",https://web.archive.org/web/20210127230319/https://africacheck.org/fact-checks/reports/fact-checked-al-jazeeras-claims-about-nigerias-mental-health-problem,not_enough_evidence
averitec_1646,Fact Check: There are less than 150 psychiatrists in this country of 200 million.,"Claim: There are less than 150 psychiatrists in this country of 200 million.

Verdict: Refuted

Justification: According to the Association of Psychiatrists in Nigeria, there are 250 psychiatrists registered to it, and 200 psychiatry trainees. All psychiatrists working in Nigeria must also be listed with the association, secretary-general Joyce Omoaregba told Africa Check. Despite some Nigerian psychiatrists moving to other countries, their estimate still holds, he said.

Evidence:

Q: How many psychiatrists are registered in Nigeria?
A: 250. 

",https://web.archive.org/web/20210127230319/https://africacheck.org/fact-checks/reports/fact-checked-al-jazeeras-claims-about-nigerias-mental-health-problem,refuted
averitec_1647,"Fact Check: Yaba Psychiatric Hospital, located in Nigeria had a 2018 budget of N133 million ...","Claim: Yaba Psychiatric Hospital, located in Nigeria had a 2018 budget of N133 million (US$372,000) – but only N13 million ($36,000), or less than 10% of that amount, was released by the federal government.

Verdict: Not Enough Evidence

Justification: From the question and answer pairs it is not possible to answer the 2nd part of the claim- how much money was released. Therefore the label is not enough evidence

Evidence:

Q: Where is Yaba Psychiatric Hospital?
A: in Lagos, Nigeria. The hospital is also known as the Federal Neuropsychiatric Hospital. 

Q: How much was Yaba hospital allocated in 2018?
A: N3.3 Billion. 

Q: How much eventually reached the hospital?
A: No answer could be found.. 

",https://web.archive.org/web/20210127230319/https://africacheck.org/fact-checks/reports/fact-checked-al-jazeeras-claims-about-nigerias-mental-health-problem,not_enough_evidence
averitec_1648,"Fact Check: Nigeria has an estimated physician-patient ratio of one doctor to every 4,000 to...","Claim: Nigeria has an estimated physician-patient ratio of one doctor to every 4,000 to 5,000 patients.

Verdict: Supported

Justification: The president of the National Medical Association said the ratio was 1:4800/1:5000

Evidence:

Q: How many doctor's are there in Nigeria?
A: According to the president of Nigeria Medical Association there are 40,000 doctors in Nigeria.. 

Q: What is the population of Nigeria?
A: In 2019 the population was 200,963,599. 

Q: What is the doctor-patient ration in Nigeria?
A: According to the president of Nigeria Medical Association, there were 40,000 doctors were taking care of 200 million people. This would give a ratio of 1:4800/1:5000. 

",https://web.archive.org/web/20210127230319/https://africacheck.org/fact-checks/reports/fact-checked-al-jazeeras-claims-about-nigerias-mental-health-problem,supported
averitec_1649,Fact Check: Nigeria has Africa's highest rate of depression.,"Claim: Nigeria has Africa's highest rate of depression.

Verdict: Refuted

Justification: From the evidence below, it looks like Nigeria is not Africa's highest rated country for depression  (3.9%). This is seen with Cape Verde with 4.9% and Lesotho with 4.8% among others.

Evidence:

Q: What is the depression rate in Nigeria according to the WHO study
A: 3.9%. 

Q: Are there other countries with higher depression rates that 3.9%
A: Cape Verde with 4.9% and Lesotho with 4.8% among others. 

",https://web.archive.org/web/20210127230319/https://africacheck.org/fact-checks/reports/fact-checked-al-jazeeras-claims-about-nigerias-mental-health-problem,refuted
averitec_1650,"Fact Check: Every week, at least 12 doctors leave Nigeria to seek employment in the UK.","Claim: Every week, at least 12 doctors leave Nigeria to seek employment in the UK.

Verdict: Not Enough Evidence

Justification: From the question and answer pair there is not enough information to estimate the number of doctors that seek employment in the UK, therefore the label is not enough evidence

Evidence:

Q: When was the claim made
A: 10/10/2019. 

Q: How many Nigerian trained Doctors were registered in the UK in 2017
A: About 5,514 Nigerian doctors are presently working in United Kingdom (UK). 

",https://web.archive.org/web/20210127230319/https://africacheck.org/fact-checks/reports/fact-checked-al-jazeeras-claims-about-nigerias-mental-health-problem,not_enough_evidence
averitec_1651,Fact Check: Nigeria ranks fifth in the world in the frequency of suicide.,"Claim: Nigeria ranks fifth in the world in the frequency of suicide.

Verdict: Refuted

Justification: The 2nd answer and source show that the country is 15th in the world not 5th so the claim is refuted.

Evidence:

Q: What is the age-standardised suicide rate in Nigeria per 100,000 people, in 2016?
A: 17.3 per 100,000 people.. 

Q: Where does this place Nigeria in the world suicide rates?
A: 15th in the world. 

Q: Who has the highest suicide rate in the world?
A: The South American country Guyana has the highest frequency of suicide in the world, at 30.2 suicides per 100,000 people.. 

",https://web.archive.org/web/20210127230319/https://africacheck.org/fact-checks/reports/fact-checked-al-jazeeras-claims-about-nigerias-mental-health-problem,refuted
averitec_1652,"Fact Check: By 2018, Nigeria had allocated just 3.95% of its budget to funding its ministry ...","Claim: By 2018, Nigeria had allocated just 3.95% of its budget to funding its ministry of health.

Verdict: Supported

Justification: Although the third answer says 3.91% I'll assume some rounding differences in the underlying figures and judge it close enough to support the claim. 
Also the wording of the claim seems to be making the point that 3.95% is a low amount, so the evidence pointing to 3.91% does not undermine the claim.

Evidence:

Q: How much was the NIgerian 2018 budget?
A: N9.12 trillion. 

Q: How much of this budget was allocated to funding the ministry of health?
A: N356.45 billion. 

Q: What percentage of the budget is this?
A: This works out to 3.91% of the allocated budget. 

",https://web.archive.org/web/20210127230319/https://africacheck.org/fact-checks/reports/fact-checked-al-jazeeras-claims-about-nigerias-mental-health-problem,supported
averitec_1653,"Fact Check: Every week, at least 12 doctors leave Nigeria to seek employment in the UK.","Claim: Every week, at least 12 doctors leave Nigeria to seek employment in the UK.

Verdict: Not Enough Evidence

Justification: The lack of numbers for 2019 makes it impossible to judge the rate of increase/decrease.

Evidence:

Q: When was the claim made
A: 10/10/2019. 

Q: How many Nigerian doctors were registered in the UK in April 2018
A: 5,250 Nigerian doctors (as at 25 April 2018). 

Q: How many Nigerian doctors were registered in the UK in 2019
A: No answer could be found.. 

",https://web.archive.org/web/20210127230319/https://africacheck.org/fact-checks/reports/fact-checked-al-jazeeras-claims-about-nigerias-mental-health-problem,not_enough_evidence
averitec_1654,"Fact Check: Yaba Psychiatric Hospital had a 2018 budget of N133 million (US$372,000) – but o...","Claim: Yaba Psychiatric Hospital had a 2018 budget of N133 million (US$372,000) – but only N13 million ($36,000), or less than 10% of that amount, was released by the federal government.

Verdict: Not Enough Evidence

Justification: Amount received not confirmed.

Evidence:

Q: What was the budget for Yaba Psychiatric Hospital in 2018
A: According to the 2018 appropriation bill released by the national assembly, Yaba Psychiatric Hospital in Lagos was allocated N3.3 billion, or $10.7 million at the official exchange rate. (Note: The hospital is also known as the Federal Neuropsychiatric Hospital.)

Another N134 million was set aside for ongoing construction and other projects.. 

Q: How much eventually reached the hospital?
A: No answer could be found.. 

",https://web.archive.org/web/20210127230319/https://africacheck.org/fact-checks/reports/fact-checked-al-jazeeras-claims-about-nigerias-mental-health-problem,not_enough_evidence
averitec_1655,Fact Check: Nigeria ranks fifth in the world in the frequency of suicide.,"Claim: Nigeria ranks fifth in the world in the frequency of suicide.

Verdict: Refuted

Justification: The most recent data shows Nigeria 15th and the source of the claim, Al Jazeera, acknowledged this.

Evidence:

Q: Where does Nigeria place in world rank for suicide rate?
A: Nigeria is currently top in Africa with suicide rate and ranks 15th in the world.. 

Q: When was the claim Nigeria ranks 5th in worldwide suicide rate made?
A: 2019. 

Q: When is the most recent data on suicide rates in Nigeria from?
A: 2016. 

",https://web.archive.org/web/20210127230319/https://africacheck.org/fact-checks/reports/fact-checked-al-jazeeras-claims-about-nigerias-mental-health-problem,refuted
averitec_1656,Fact Check: There are less than 150 psychiatrists in this country of 200 million.,"Claim: There are less than 150 psychiatrists in this country of 200 million.

Verdict: Refuted

Justification: Although conflicting numbers, both are more than the amount claimed.

Evidence:

Q: How many Psychiatrists are registered to the Association of Psychiatrists in Nigeria
A: 250. 

Q: How many Psychiatry trainees are registered in Nigeria
A: 200. 

",https://web.archive.org/web/20210127230319/https://africacheck.org/fact-checks/reports/fact-checked-al-jazeeras-claims-about-nigerias-mental-health-problem,refuted
averitec_1657,Fact Check: Nigeria has Africa's highest rate of depression.,"Claim: Nigeria has Africa's highest rate of depression.

Verdict: Refuted

Justification: Seems from the first QA that there are more countries that have this rate of depression. Therefore the claimis refuted

Evidence:

Q: Which countries in Africa have the highest rate of depression?
A: The top five countries in Africa with the highest rate of depression are: 

Cape Verde (4.9%)  Lesotho (4.8%), Botswana (4.7%), Ethiopia (4.7%) 
South Africa (4.6%). 

Q: What is Nigeria's depression rate?
A: 3.9%. 

",https://web.archive.org/web/20210127230319/https://africacheck.org/fact-checks/reports/fact-checked-al-jazeeras-claims-about-nigerias-mental-health-problem,refuted
averitec_1658,"Fact Check: Congressional benefits include 67 paid holidays, three weeks paid vacation, unli...","Claim: Congressional benefits include 67 paid holidays, three weeks paid vacation, unlimited paid sick days.

Verdict: Refuted

Justification: The source clearly states that the holiday schedule for federal workers is not up to 67. Hence this claim is false. 

Evidence:

Q: What was the holiday schedule for federal workers in 2021
A: Date	Holiday
Friday, January 1	New Year’s Day
Monday, January 18	Birthday of Martin Luther King, Jr.
Wednesday, January 20*	Inauguration Day
Monday, February 15**	Washington’s Birthday
Monday, May 31	Memorial Day
Friday, June 18***	Juneteenth National Independence Day
Monday, July 5****	Independence Day
Monday, September 6	Labor Day
Monday, October 11	Columbus Day
Thursday, November 11	Veterans Day
Thursday, November 25	Thanksgiving Day
Friday, December 24*****	Christmas Day. 

Q: Are there vacation days for congress workers in the US
A: America is the only advanced country that does not guarantee the rest of its workers the same benefit. 

",https://web.archive.org/web/20210715143446/https://www.politifact.com/factchecks/2021/feb/01/facebook-posts/facebook-post-misleads-congressional-health-care-b/,refuted
averitec_1659,Fact Check: WHO estimates that fewer than 10% of mentally ill Nigerians have access to the c...,"Claim: WHO estimates that fewer than 10% of mentally ill Nigerians have access to the care they need.

Verdict: Supported

Justification: It seems from the 2nd QA that the numbers are quite accurate with the the claims, therefore the label is supported

Evidence:

Q: Where was it published that WHO estimated that fewer than 10% of mentally ill Nigerians have access to the care they need?
A: This was published from statistics in an Article  in  JAMA The Journal of the American Medical Association dated July 2004.. 

Q: What were the findings in this survey?
A: The proportion of respondents who received health care treatment for emotional or substance-use problems during the 12 months before the WMH
interview varies widely across surveys
(TABLE 5), from a low of 0.8% in Nigeria to a high of 15.3% in the United
States.. 

Q: What is Nigeria classified as in the 2004 WHO Survey?
A: Six countries are classified by the World Bank as less developed
(China, Colombia, Lebanon, Mexico,
Nigeria, and Ukraine). 

",https://web.archive.org/web/20210127230319/https://africacheck.org/fact-checks/reports/fact-checked-al-jazeeras-claims-about-nigerias-mental-health-problem,supported
averitec_1660,Fact Check: The Amazon river is in Africa,"Claim: The Amazon river is in Africa

Verdict: Refuted

Justification: Location of Amazon river is South America as per QA pair answer.

Evidence:

Q: Where is the Amazon river?
A: The Amazon River located in South America is the world’s second longest river.. 

",https://web.archive.org/web/20210410210036/https://www.indiatoday.in/fact-check/story/fact-check-truth-behind-viral-post-largest-snake-killed-amazon-1608080-2019-10-10,refuted
